 ,Area,Mean,Min,Max
5169,1,255,255,255
5170,1,255,255,255
5171,10,255,255,255
5172,1,255,255,255
5173,2,255,255,255
5174,1,255,255,255
5175,7,255,255,255
5176,1,255,255,255
5177,17,255,255,255
5178,10,255,255,255
5179,6,255,255,255
5180,2,255,255,255
5181,2,255,255,255
5182,4,255,255,255
5183,1,255,255,255
5184,3,255,255,255
5185,1,255,255,255
5186,2,255,255,255
5187,15,255,255,255
5188,3,255,255,255
5189,1,255,255,255
5190,132,255,255,255
5191,19,255,255,255
5192,20,255,255,255
5193,4,255,255,255
5194,1,255,255,255
5195,2,255,255,255
5196,3,255,255,255
5197,17,255,255,255
5198,5,255,255,255
5199,3,255,255,255
5200,2,255,255,255
5201,117,255,255,255
5202,18,255,255,255
5203,1,255,255,255
5204,5,255,255,255
5205,1,255,255,255
5206,1,255,255,255
5207,1,255,255,255
5208,2,255,255,255
5209,12,255,255,255
5210,9,255,255,255
5211,3,255,255,255
5212,15,255,255,255
5213,3,255,255,255
5214,36,255,255,255
5215,23,255,255,255
5216,8,255,255,255
5217,1,255,255,255
5218,4,255,255,255
5219,2,255,255,255
5220,2,255,255,255
5221,3,255,255,255
5222,2,255,255,255
5223,1,255,255,255
5224,8,255,255,255
5225,1,255,255,255
5226,1,255,255,255
5227,1,255,255,255
5228,46,255,255,255
5229,6,255,255,255
5230,2,255,255,255
5231,15,255,255,255
5232,2,255,255,255
5233,1,255,255,255
5234,5,255,255,255
5235,9,255,255,255
5236,1,255,255,255
5237,1,255,255,255
5238,1,255,255,255
5239,11,255,255,255
5240,5,255,255,255
5241,4,255,255,255
5242,1,255,255,255
5243,1,255,255,255
5244,3,255,255,255
5245,7,255,255,255
5246,1,255,255,255
5247,16,255,255,255
5248,7,255,255,255
5249,1,255,255,255
5250,10,255,255,255
5251,1,255,255,255
5252,2,255,255,255
5253,1,255,255,255
5254,1,255,255,255
5255,16,255,255,255
5256,4,255,255,255
5257,55,255,255,255
5258,1,255,255,255
5259,1,255,255,255
5260,2,255,255,255
5261,14,255,255,255
5262,4,255,255,255
5263,3,255,255,255
5264,4,255,255,255
5265,12,255,255,255
5266,1,255,255,255
5267,1,255,255,255
5268,28,255,255,255
5269,2,255,255,255
5270,177,255,255,255
5271,3,255,255,255
5272,1,255,255,255
5273,25,255,255,255
5274,5,255,255,255
5275,10,255,255,255
5276,1,255,255,255
5277,14,255,255,255
5278,2,255,255,255
5279,1,255,255,255
5280,7,255,255,255
5281,2,255,255,255
5282,17,255,255,255
5283,1,255,255,255
5284,2,255,255,255
5285,1,255,255,255
5286,1,255,255,255
5287,2,255,255,255
5288,1,255,255,255
5289,4,255,255,255
5290,3,255,255,255
5291,2,255,255,255
5292,11,255,255,255
5293,3,255,255,255
5294,1,255,255,255
5295,95,255,255,255
5296,2,255,255,255
5297,2,255,255,255
5298,2,255,255,255
5299,11,255,255,255
5300,7,255,255,255
5301,1,255,255,255
5302,22,255,255,255
5303,14,255,255,255
5304,3,255,255,255
5305,3,255,255,255
5306,4,255,255,255
5307,20,255,255,255
5308,15,255,255,255
5309,5,255,255,255
5310,1,255,255,255
5311,2,255,255,255
5312,6,255,255,255
5313,3,255,255,255
5314,20,255,255,255
5315,14,255,255,255
5316,2,255,255,255
5317,1,255,255,255
5318,1,255,255,255
5319,1,255,255,255
5320,1,255,255,255
5321,1,255,255,255
5322,16,255,255,255
5323,1,255,255,255
5324,36,255,255,255
5325,6,255,255,255
5326,6,255,255,255
5327,25,255,255,255
5328,20,255,255,255
5329,31,255,255,255
5330,5,255,255,255
5331,1,255,255,255
5332,3,255,255,255
5333,18,255,255,255
5334,1,255,255,255
5335,7,255,255,255
5336,8,255,255,255
5337,2,255,255,255
5338,6,255,255,255
5339,1,255,255,255
5340,19,255,255,255
5341,1,255,255,255
5342,36,255,255,255
5343,1,255,255,255
5344,1,255,255,255
5345,2,255,255,255
5346,2,255,255,255
5347,1,255,255,255
5348,2,255,255,255
5349,1,255,255,255
5350,9,255,255,255
5351,2,255,255,255
5352,25,255,255,255
5353,4,255,255,255
5354,1,255,255,255
5355,3,255,255,255
5356,3,255,255,255
5357,5,255,255,255
5358,1,255,255,255
5359,13,255,255,255
5360,12,255,255,255
5361,2,255,255,255
5362,2,255,255,255
5363,2,255,255,255
5364,7,255,255,255
5365,15,255,255,255
5366,3,255,255,255
5367,2,255,255,255
5368,12,255,255,255
5369,17,255,255,255
5370,2,255,255,255
5371,5,255,255,255
5372,5,255,255,255
5373,18,255,255,255
5374,4,255,255,255
5375,1,255,255,255
5376,19,255,255,255
5377,1,255,255,255
5378,1,255,255,255
5379,5,255,255,255
5380,6,255,255,255
5381,5,255,255,255
5382,1,255,255,255
5383,2,255,255,255
5384,10,255,255,255
5385,1,255,255,255
5386,1,255,255,255
5387,2,255,255,255
5388,1,255,255,255
5389,1,255,255,255
5390,9,255,255,255
5391,194,255,255,255
5392,8,255,255,255
5393,8,255,255,255
5394,1,255,255,255
5395,2,255,255,255
5396,33,255,255,255
5397,2,255,255,255
5398,1,255,255,255
5399,1,255,255,255
5400,14,255,255,255
5401,17,255,255,255
5402,1,255,255,255
5403,1,255,255,255
5404,1,255,255,255
5405,1,255,255,255
5406,186,255,255,255
5407,2,255,255,255
5408,3,255,255,255
5409,5,255,255,255
5410,8,255,255,255
5411,1,255,255,255
5412,4,255,255,255
5413,1,255,255,255
5414,3,255,255,255
5415,1,255,255,255
5416,2,255,255,255
5417,23,255,255,255
5418,9,255,255,255
5419,13,255,255,255
5420,1,255,255,255
5421,12,255,255,255
5422,4,255,255,255
5423,1,255,255,255
5424,2,255,255,255
5425,2,255,255,255
5426,1,255,255,255
5427,1,255,255,255
5428,27,255,255,255
5429,10,255,255,255
5430,5,255,255,255
5431,25,255,255,255
5432,1,255,255,255
5433,5,255,255,255
5434,1,255,255,255
5435,64,255,255,255
5436,103,255,255,255
5437,5,255,255,255
5438,1,255,255,255
5439,6,255,255,255
5440,1,255,255,255
5441,182,255,255,255
5442,1,255,255,255
5443,7,255,255,255
5444,5,255,255,255
5445,23,255,255,255
5446,2,255,255,255
5447,16,255,255,255
5448,151,255,255,255
5449,4,255,255,255
5450,2,255,255,255
5451,9,255,255,255
5452,1,255,255,255
5453,1,255,255,255
5454,1,255,255,255
5455,1,255,255,255
5456,4,255,255,255
5457,3,255,255,255
5458,9,255,255,255
5459,2,255,255,255
5460,19,255,255,255
5461,1,255,255,255
5462,1,255,255,255
5463,2,255,255,255
5464,1,255,255,255
5465,1,255,255,255
5466,1,255,255,255
5467,56,255,255,255
5468,1,255,255,255
5469,13,255,255,255
5470,6,255,255,255
5471,1,255,255,255
5472,2,255,255,255
5473,2,255,255,255
5474,2,255,255,255
5475,7,255,255,255
5476,79,255,255,255
5477,1,255,255,255
5478,8,255,255,255
5479,2,255,255,255
5480,1,255,255,255
5481,4,255,255,255
5482,8,255,255,255
5483,1,255,255,255
5484,1,255,255,255
5485,5,255,255,255
5486,7,255,255,255
5487,1,255,255,255
5488,1,255,255,255
5489,1,255,255,255
5490,1,255,255,255
5491,6,255,255,255
5492,1,255,255,255
5493,1,255,255,255
5494,1,255,255,255
5495,1,255,255,255
5496,4,255,255,255
5497,3,255,255,255
5498,1,255,255,255
5499,7,255,255,255
5500,1,255,255,255
5501,1,255,255,255
5502,3,255,255,255
5503,4,255,255,255
5504,2,255,255,255
5505,1,255,255,255
5506,1,255,255,255
5507,1,255,255,255
5508,56,255,255,255
5509,23,255,255,255
5510,12,255,255,255
5511,1,255,255,255
5512,15,255,255,255
5513,4,255,255,255
5514,1,255,255,255
5515,1,255,255,255
5516,1,255,255,255
5517,18,255,255,255
5518,5,255,255,255
5519,6,255,255,255
5520,5,255,255,255
5521,3,255,255,255
5522,7,255,255,255
5523,4,255,255,255
5524,8,255,255,255
5525,3,255,255,255
5526,34,255,255,255
5527,3,255,255,255
5528,1,255,255,255
5529,6,255,255,255
5530,1,255,255,255
5531,2,255,255,255
5532,1,255,255,255
5533,3,255,255,255
5534,4,255,255,255
5535,9,255,255,255
5536,1,255,255,255
5537,1,255,255,255
5538,3,255,255,255
5539,34,255,255,255
5540,1,255,255,255
5541,198,255,255,255
5542,19,255,255,255
5543,7,255,255,255
5544,16,255,255,255
5545,1,255,255,255
5546,2,255,255,255
5547,2,255,255,255
5548,456,255,255,255
5549,2,255,255,255
5550,48,255,255,255
5551,2,255,255,255
5552,6,255,255,255
5553,2,255,255,255
5554,1,255,255,255
5555,1,255,255,255
5556,7,255,255,255
5557,18,255,255,255
5558,1,255,255,255
5559,2,255,255,255
5560,1,255,255,255
5561,4,255,255,255
5562,1,255,255,255
5563,2,255,255,255
5564,2,255,255,255
5565,1,255,255,255
5566,2,255,255,255
5567,11,255,255,255
5568,4,255,255,255
5569,8,255,255,255
5570,18,255,255,255
5571,58,255,255,255
5572,11,255,255,255
5573,15,255,255,255
5574,9,255,255,255
5575,55,255,255,255
5576,1,255,255,255
5577,1,255,255,255
5578,3,255,255,255
5579,10,255,255,255
5580,4,255,255,255
5581,1,255,255,255
5582,2,255,255,255
5583,2,255,255,255
5584,6,255,255,255
5585,3,255,255,255
5586,4,255,255,255
5587,2,255,255,255
5588,1,255,255,255
5589,4,255,255,255
5590,12,255,255,255
5591,7,255,255,255
5592,15,255,255,255
5593,3,255,255,255
5594,3,255,255,255
5595,1,255,255,255
5596,1,255,255,255
5597,2,255,255,255
5598,7,255,255,255
5599,1,255,255,255
5600,1,255,255,255
5601,9,255,255,255
5602,2,255,255,255
5603,1,255,255,255
5604,1,255,255,255
5605,7,255,255,255
5606,2,255,255,255
5607,17,255,255,255
5608,1,255,255,255
5609,7,255,255,255
5610,43,255,255,255
5611,1,255,255,255
5612,5,255,255,255
5613,6,255,255,255
5614,1,255,255,255
5615,31,255,255,255
5616,56,255,255,255
5617,3,255,255,255
5618,4,255,255,255
5619,12,255,255,255
5620,1,255,255,255
5621,80,255,255,255
5622,1,255,255,255
5623,29,255,255,255
5624,6,255,255,255
5625,3,255,255,255
5626,3,255,255,255
5627,12,255,255,255
5628,1,255,255,255
5629,1,255,255,255
5630,1,255,255,255
5631,3,255,255,255
5632,1,255,255,255
5633,12,255,255,255
5634,1,255,255,255
5635,1,255,255,255
5636,1,255,255,255
5637,13,255,255,255
5638,5,255,255,255
5639,4,255,255,255
5640,1,255,255,255
5641,11,255,255,255
5642,3,255,255,255
5643,1,255,255,255
5644,4,255,255,255
5645,2,255,255,255
5646,1,255,255,255
5647,1,255,255,255
5648,8,255,255,255
5649,1,255,255,255
5650,2,255,255,255
5651,36,255,255,255
5652,3,255,255,255
5653,2,255,255,255
5654,40,255,255,255
5655,1,255,255,255
5656,1,255,255,255
5657,1,255,255,255
5658,2,255,255,255
5659,13,255,255,255
5660,1,255,255,255
5661,2,255,255,255
5662,1,255,255,255
5663,1,255,255,255
5664,42,255,255,255
5665,2,255,255,255
5666,38,255,255,255
5667,10,255,255,255
5668,1,255,255,255
5669,13,255,255,255
5670,35,255,255,255
5671,210,255,255,255
5672,1,255,255,255
5673,1,255,255,255
5674,43,255,255,255
5675,14,255,255,255
5676,4,255,255,255
5677,8,255,255,255
5678,1,255,255,255
5679,1,255,255,255
5680,1,255,255,255
5681,5,255,255,255
5682,1,255,255,255
5683,2,255,255,255
5684,2,255,255,255
5685,1,255,255,255
5686,1,255,255,255
5687,1,255,255,255
5688,2,255,255,255
5689,3,255,255,255
5690,1,255,255,255
5691,1,255,255,255
5692,2,255,255,255
5693,1,255,255,255
5694,1,255,255,255
5695,17,255,255,255
5696,4,255,255,255
5697,1,255,255,255
5698,1,255,255,255
5699,1,255,255,255
5700,9,255,255,255
5701,1,255,255,255
5702,30,255,255,255
5703,4,255,255,255
5704,1,255,255,255
5705,2,255,255,255
5706,7,255,255,255
5707,1,255,255,255
5708,7,255,255,255
5709,2,255,255,255
5710,3,255,255,255
5711,5,255,255,255
5712,13,255,255,255
5713,1,255,255,255
5714,4,255,255,255
5715,1,255,255,255
5716,2,255,255,255
5717,21,255,255,255
5718,7,255,255,255
5719,3,255,255,255
5720,1,255,255,255
5721,31,255,255,255
5722,2,255,255,255
5723,1,255,255,255
5724,2,255,255,255
5725,4,255,255,255
5726,7,255,255,255
5727,1,255,255,255
5728,1,255,255,255
5729,7,255,255,255
5730,179,255,255,255
5731,2,255,255,255
5732,6,255,255,255
5733,1,255,255,255
5734,10,255,255,255
5735,1,255,255,255
5736,1,255,255,255
5737,367,255,255,255
5738,1,255,255,255
5739,1,255,255,255
5740,1,255,255,255
5741,5,255,255,255
5742,3,255,255,255
5743,485,255,255,255
5744,17,255,255,255
5745,24,255,255,255
5746,3,255,255,255
5747,3,255,255,255
5748,2,255,255,255
5749,5,255,255,255
5750,3,255,255,255
5751,1,255,255,255
5752,2,255,255,255
5753,1,255,255,255
5754,11,255,255,255
5755,1,255,255,255
5756,4,255,255,255
5757,18,255,255,255
5758,2,255,255,255
5759,1,255,255,255
5760,256,255,255,255
5761,9,255,255,255
5762,6,255,255,255
5763,3,255,255,255
5764,3,255,255,255
5765,2,255,255,255
5766,1,255,255,255
5767,2,255,255,255
5768,3,255,255,255
5769,1,255,255,255
5770,3,255,255,255
5771,10,255,255,255
5772,16,255,255,255
5773,25,255,255,255
5774,50,255,255,255
5775,1,255,255,255
5776,2,255,255,255
5777,2,255,255,255
5778,46,255,255,255
5779,59,255,255,255
5780,74,255,255,255
5781,1,255,255,255
5782,3,255,255,255
5783,1,255,255,255
5784,2,255,255,255
5785,1,255,255,255
5786,1,255,255,255
5787,2,255,255,255
5788,3,255,255,255
5789,25,255,255,255
5790,2,255,255,255
5791,5,255,255,255
5792,21,255,255,255
5793,1,255,255,255
5794,1,255,255,255
5795,4,255,255,255
5796,48,255,255,255
5797,1,255,255,255
5798,5,255,255,255
5799,1,255,255,255
5800,1,255,255,255
5801,2,255,255,255
5802,1,255,255,255
5803,114,255,255,255
5804,1,255,255,255
5805,20,255,255,255
5806,3,255,255,255
5807,47,255,255,255
5808,2,255,255,255
5809,50,255,255,255
5810,1,255,255,255
5811,1,255,255,255
5812,3,255,255,255
5813,1,255,255,255
5814,24,255,255,255
5815,2,255,255,255
5816,6,255,255,255
5817,4,255,255,255
5818,2,255,255,255
5819,25,255,255,255
5820,1,255,255,255
5821,4,255,255,255
5822,1,255,255,255
5823,6,255,255,255
5824,5,255,255,255
5825,1,255,255,255
5826,2,255,255,255
5827,2,255,255,255
5828,3,255,255,255
5829,8,255,255,255
5830,7,255,255,255
5831,2,255,255,255
5832,6,255,255,255
5833,12,255,255,255
5834,2,255,255,255
5835,3,255,255,255
5836,2,255,255,255
5837,3,255,255,255
5838,4,255,255,255
5839,1,255,255,255
5840,3,255,255,255
5841,9,255,255,255
5842,13,255,255,255
5843,8,255,255,255
5844,5,255,255,255
5845,2,255,255,255
5846,9,255,255,255
5847,5,255,255,255
5848,1,255,255,255
5849,1,255,255,255
5850,5,255,255,255
5851,2,255,255,255
5852,4,255,255,255
5853,1,255,255,255
5854,1077,255,255,255
5855,3,255,255,255
5856,48,255,255,255
5857,4,255,255,255
5858,1,255,255,255
5859,1,255,255,255
5860,1,255,255,255
5861,1,255,255,255
5862,27,255,255,255
5863,1,255,255,255
5864,47,255,255,255
5865,14,255,255,255
5866,4,255,255,255
5867,1,255,255,255
5868,4,255,255,255
5869,18,255,255,255
5870,10,255,255,255
5871,2,255,255,255
5872,2,255,255,255
5873,11,255,255,255
5874,5,255,255,255
5875,362,255,255,255
5876,7,255,255,255
5877,51,255,255,255
5878,2,255,255,255
5879,1,255,255,255
5880,2,255,255,255
5881,3,255,255,255
5882,1,255,255,255
5883,1,255,255,255
5884,5,255,255,255
5885,2,255,255,255
5886,10,255,255,255
5887,13,255,255,255
5888,2,255,255,255
5889,1,255,255,255
5890,20,255,255,255
5891,11,255,255,255
5892,1,255,255,255
5893,1,255,255,255
5894,1,255,255,255
5895,6,255,255,255
5896,1,255,255,255
5897,1,255,255,255
5898,1,255,255,255
5899,3,255,255,255
5900,4,255,255,255
5901,1,255,255,255
5902,2,255,255,255
5903,2,255,255,255
5904,22,255,255,255
5905,2,255,255,255
5906,20,255,255,255
5907,3,255,255,255
5908,31,255,255,255
5909,1,255,255,255
5910,4,255,255,255
5911,2,255,255,255
5912,2,255,255,255
5913,3,255,255,255
5914,2,255,255,255
5915,1,255,255,255
5916,9,255,255,255
5917,5,255,255,255
5918,9,255,255,255
5919,2,255,255,255
5920,1,255,255,255
5921,2,255,255,255
5922,5,255,255,255
5923,2,255,255,255
5924,1,255,255,255
5925,2,255,255,255
5926,4,255,255,255
5927,1,255,255,255
5928,5,255,255,255
5929,1,255,255,255
5930,2,255,255,255
5931,1,255,255,255
5932,1,255,255,255
5933,2,255,255,255
5934,3,255,255,255
5935,8,255,255,255
5936,6,255,255,255
5937,5,255,255,255
5938,5,255,255,255
5939,10,255,255,255
5940,6,255,255,255
5941,3,255,255,255
5942,26,255,255,255
5943,1,255,255,255
5944,4,255,255,255
5945,14,255,255,255
5946,22,255,255,255
5947,12,255,255,255
5948,16,255,255,255
5949,61,255,255,255
5950,4,255,255,255
5951,34,255,255,255
5952,3,255,255,255
5953,1,255,255,255
5954,9,255,255,255
5955,19,255,255,255
5956,2,255,255,255
5957,1,255,255,255
5958,9,255,255,255
5959,1,255,255,255
5960,3,255,255,255
5961,10,255,255,255
5962,66,255,255,255
5963,7,255,255,255
5964,2,255,255,255
5965,2,255,255,255
5966,3,255,255,255
5967,1,255,255,255
5968,4,255,255,255
5969,3,255,255,255
5970,35,255,255,255
5971,8,255,255,255
5972,1,255,255,255
5973,4,255,255,255
5974,4,255,255,255
5975,37,255,255,255
5976,10,255,255,255
5977,2,255,255,255
5978,9,255,255,255
5979,1,255,255,255
5980,27,255,255,255
5981,5,255,255,255
5982,5,255,255,255
5983,1,255,255,255
5984,8,255,255,255
5985,483,255,255,255
5986,22,255,255,255
5987,5,255,255,255
5988,2,255,255,255
5989,49,255,255,255
5990,2,255,255,255
5991,5,255,255,255
5992,3,255,255,255
5993,1,255,255,255
5994,20,255,255,255
5995,1,255,255,255
5996,2,255,255,255
5997,1,255,255,255
5998,1,255,255,255
5999,1,255,255,255
6000,1,255,255,255
6001,1,255,255,255
6002,7,255,255,255
6003,2,255,255,255
6004,2,255,255,255
6005,9,255,255,255
6006,1,255,255,255
6007,1,255,255,255
6008,1,255,255,255
6009,1,255,255,255
6010,2,255,255,255
6011,2,255,255,255
6012,1,255,255,255
6013,15,255,255,255
6014,4,255,255,255
6015,2,255,255,255
6016,29,255,255,255
6017,1,255,255,255
6018,3,255,255,255
6019,2,255,255,255
6020,1,255,255,255
6021,1,255,255,255
6022,17,255,255,255
6023,17,255,255,255
6024,3,255,255,255
6025,4,255,255,255
6026,1,255,255,255
6027,7,255,255,255
6028,17,255,255,255
6029,2,255,255,255
6030,1,255,255,255
6031,1,255,255,255
6032,24,255,255,255
6033,26,255,255,255
6034,3,255,255,255
6035,1,255,255,255
6036,4,255,255,255
6037,7,255,255,255
6038,92,255,255,255
6039,1,255,255,255
6040,24,255,255,255
6041,1,255,255,255
6042,1,255,255,255
6043,142,255,255,255
6044,2,255,255,255
6045,1,255,255,255
6046,4,255,255,255
6047,14,255,255,255
6048,1,255,255,255
6049,3,255,255,255
6050,1,255,255,255
6051,1,255,255,255
6052,2,255,255,255
6053,6,255,255,255
6054,1,255,255,255
6055,6,255,255,255
6056,4,255,255,255
6057,1,255,255,255
6058,10,255,255,255
6059,4,255,255,255
6060,2,255,255,255
6061,1,255,255,255
6062,3,255,255,255
6063,2,255,255,255
6064,2,255,255,255
6065,11,255,255,255
6066,1,255,255,255
6067,2,255,255,255
6068,1,255,255,255
6069,1,255,255,255
6070,69,255,255,255
6071,2,255,255,255
6072,1,255,255,255
6073,1,255,255,255
6074,5,255,255,255
6075,2,255,255,255
6076,1,255,255,255
6077,11,255,255,255
6078,33,255,255,255
6079,35,255,255,255
6080,5,255,255,255
6081,100,255,255,255
6082,2,255,255,255
6083,1,255,255,255
6084,1,255,255,255
6085,2,255,255,255
6086,1,255,255,255
6087,1,255,255,255
6088,3,255,255,255
6089,1,255,255,255
6090,1,255,255,255
6091,209,255,255,255
6092,63,255,255,255
6093,1,255,255,255
6094,5,255,255,255
6095,3,255,255,255
6096,2,255,255,255
6097,1,255,255,255
6098,18,255,255,255
6099,2,255,255,255
6100,1,255,255,255
6101,4,255,255,255
6102,10,255,255,255
6103,1,255,255,255
6104,9,255,255,255
6105,1,255,255,255
6106,1,255,255,255
6107,2,255,255,255
6108,1,255,255,255
6109,1,255,255,255
6110,1,255,255,255
6111,1,255,255,255
6112,5,255,255,255
6113,4,255,255,255
6114,1,255,255,255
6115,3,255,255,255
6116,1,255,255,255
6117,4,255,255,255
6118,9,255,255,255
6119,136,255,255,255
6120,1,255,255,255
6121,1,255,255,255
6122,2,255,255,255
6123,11,255,255,255
6124,8,255,255,255
6125,1,255,255,255
6126,1,255,255,255
6127,2,255,255,255
6128,1,255,255,255
6129,2,255,255,255
6130,2,255,255,255
6131,1,255,255,255
6132,226,255,255,255
6133,9,255,255,255
6134,2,255,255,255
6135,1,255,255,255
6136,1,255,255,255
6137,1,255,255,255
6138,14,255,255,255
6139,2,255,255,255
6140,2,255,255,255
6141,2,255,255,255
6142,2,255,255,255
6143,1,255,255,255
6144,5,255,255,255
6145,2,255,255,255
6146,5,255,255,255
6147,1,255,255,255
6148,13,255,255,255
6149,109,255,255,255
6150,1,255,255,255
6151,88,255,255,255
6152,1,255,255,255
6153,2,255,255,255
6154,138,255,255,255
6155,6,255,255,255
6156,2,255,255,255
6157,2,255,255,255
6158,3,255,255,255
6159,1,255,255,255
6160,1,255,255,255
6161,1,255,255,255
6162,1,255,255,255
6163,3,255,255,255
6164,2,255,255,255
6165,40,255,255,255
6166,9,255,255,255
6167,3,255,255,255
6168,12,255,255,255
6169,1,255,255,255
6170,1,255,255,255
6171,3,255,255,255
6172,3,255,255,255
6173,1,255,255,255
6174,89,255,255,255
6175,2,255,255,255
6176,1,255,255,255
6177,1,255,255,255
6178,1,255,255,255
6179,42,255,255,255
6180,1,255,255,255
6181,1,255,255,255
6182,7,255,255,255
6183,2,255,255,255
6184,2,255,255,255
6185,3,255,255,255
6186,2,255,255,255
6187,6,255,255,255
6188,3,255,255,255
6189,4,255,255,255
6190,1,255,255,255
6191,10,255,255,255
6192,2,255,255,255
6193,3,255,255,255
6194,2,255,255,255
6195,33,255,255,255
6196,1,255,255,255
6197,3,255,255,255
6198,7,255,255,255
6199,5,255,255,255
6200,1,255,255,255
6201,2,255,255,255
6202,21,255,255,255
6203,2,255,255,255
6204,69,255,255,255
6205,17,255,255,255
6206,8,255,255,255
6207,1,255,255,255
6208,2,255,255,255
6209,1,255,255,255
6210,1,255,255,255
6211,1,255,255,255
6212,33,255,255,255
6213,1,255,255,255
6214,1,255,255,255
6215,1,255,255,255
6216,2,255,255,255
6217,4,255,255,255
6218,1,255,255,255
6219,2,255,255,255
6220,2,255,255,255
6221,1,255,255,255
6222,13,255,255,255
6223,6,255,255,255
6224,2,255,255,255
6225,1,255,255,255
6226,2,255,255,255
6227,1,255,255,255
6228,3,255,255,255
6229,52,255,255,255
6230,7,255,255,255
6231,2,255,255,255
6232,4,255,255,255
6233,2,255,255,255
6234,1,255,255,255
6235,1,255,255,255
6236,14,255,255,255
6237,1,255,255,255
6238,1,255,255,255
6239,13,255,255,255
6240,2,255,255,255
6241,1,255,255,255
6242,1,255,255,255
6243,1,255,255,255
6244,3,255,255,255
6245,4,255,255,255
6246,121,255,255,255
6247,13,255,255,255
6248,2,255,255,255
6249,2,255,255,255
6250,1,255,255,255
6251,27,255,255,255
6252,6,255,255,255
6253,1,255,255,255
6254,1,255,255,255
6255,1,255,255,255
6256,1,255,255,255
6257,3,255,255,255
6258,1,255,255,255
6259,3,255,255,255
6260,3,255,255,255
6261,4,255,255,255
6262,407,255,255,255
6263,3,255,255,255
6264,3,255,255,255
6265,2,255,255,255
6266,32,255,255,255
6267,2,255,255,255
6268,2,255,255,255
6269,3,255,255,255
6270,2,255,255,255
6271,25,255,255,255
6272,329,255,255,255
6273,7,255,255,255
6274,3,255,255,255
6275,1,255,255,255
6276,2,255,255,255
6277,5,255,255,255
6278,12,255,255,255
6279,1,255,255,255
6280,2,255,255,255
6281,15,255,255,255
6282,2,255,255,255
6283,4,255,255,255
6284,18,255,255,255
6285,1,255,255,255
6286,15,255,255,255
6287,1,255,255,255
6288,2,255,255,255
6289,3,255,255,255
6290,7,255,255,255
6291,1,255,255,255
6292,9,255,255,255
6293,1,255,255,255
6294,3,255,255,255
6295,3,255,255,255
6296,1,255,255,255
6297,1,255,255,255
6298,6,255,255,255
6299,1,255,255,255
6300,10,255,255,255
6301,3,255,255,255
6302,31,255,255,255
6303,5,255,255,255
6304,1,255,255,255
6305,1,255,255,255
6306,2,255,255,255
6307,6,255,255,255
6308,1,255,255,255
6309,1,255,255,255
6310,5,255,255,255
6311,1,255,255,255
6312,5,255,255,255
6313,6,255,255,255
6314,3,255,255,255
6315,7,255,255,255
6316,1,255,255,255
6317,1,255,255,255
6318,2,255,255,255
6319,23,255,255,255
6320,2,255,255,255
6321,1,255,255,255
6322,1,255,255,255
6323,1,255,255,255
6324,9,255,255,255
6325,2,255,255,255
6326,17,255,255,255
6327,1,255,255,255
6328,7,255,255,255
6329,20,255,255,255
6330,4,255,255,255
6331,4,255,255,255
6332,7,255,255,255
6333,23,255,255,255
6334,1,255,255,255
6335,9,255,255,255
6336,1,255,255,255
6337,1,255,255,255
6338,1,255,255,255
6339,2,255,255,255
6340,3,255,255,255
6341,77,255,255,255
6342,3,255,255,255
6343,11,255,255,255
6344,3,255,255,255
6345,6,255,255,255
6346,4,255,255,255
6347,2,255,255,255
6348,1,255,255,255
6349,48,255,255,255
6350,2,255,255,255
6351,1,255,255,255
6352,1,255,255,255
6353,1,255,255,255
6354,1,255,255,255
6355,2,255,255,255
6356,2,255,255,255
6357,3,255,255,255
6358,6,255,255,255
6359,2,255,255,255
6360,3,255,255,255
6361,1,255,255,255
6362,1,255,255,255
6363,1,255,255,255
6364,1,255,255,255
6365,3,255,255,255
6366,51,255,255,255
6367,5,255,255,255
6368,15,255,255,255
6369,1,255,255,255
6370,5,255,255,255
6371,25,255,255,255
6372,1,255,255,255
6373,62,255,255,255
6374,4,255,255,255
6375,1,255,255,255
6376,1,255,255,255
6377,5,255,255,255
6378,8,255,255,255
6379,3,255,255,255
6380,1,255,255,255
6381,4,255,255,255
6382,1,255,255,255
6383,5,255,255,255
6384,1,255,255,255
6385,1,255,255,255
6386,3,255,255,255
6387,12,255,255,255
6388,1,255,255,255
6389,1,255,255,255
6390,2850,255,255,255
6391,13,255,255,255
6392,1,255,255,255
6393,1,255,255,255
6394,1,255,255,255
6395,1,255,255,255
6396,9,255,255,255
6397,2,255,255,255
6398,2,255,255,255
6399,7,255,255,255
6400,1,255,255,255
6401,1,255,255,255
6402,23,255,255,255
6403,1,255,255,255
6404,18,255,255,255
6405,2,255,255,255
6406,1,255,255,255
6407,1,255,255,255
6408,3,255,255,255
6409,1,255,255,255
6410,8,255,255,255
6411,1,255,255,255
6412,1,255,255,255
6413,66,255,255,255
6414,1,255,255,255
6415,1,255,255,255
6416,1,255,255,255
6417,1,255,255,255
6418,1,255,255,255
6419,1,255,255,255
6420,2,255,255,255
6421,6,255,255,255
6422,2,255,255,255
6423,11,255,255,255
6424,6,255,255,255
6425,2,255,255,255
6426,12,255,255,255
6427,4,255,255,255
6428,1,255,255,255
6429,1,255,255,255
6430,2,255,255,255
6431,1,255,255,255
6432,3,255,255,255
6433,1227,255,255,255
6434,3,255,255,255
6435,34,255,255,255
6436,1,255,255,255
6437,40,255,255,255
6438,1,255,255,255
6439,5,255,255,255
